"159","97","Aloisius"
"160","97","Aloysius"
"161","98","Alphardus"
"162","99","Alphonius"
"163","99","Alphons"
"164","99","Alphonsius"
"165","99","Alphonsus"
"166","99","Alphontius"
"167","100","Alsasse"
"168","101","Alstenus"
"169","101","Alstinus"
"170","102","Altetus"
"171","103","Altherus"
"172","104","Aluwinus"
"173","3074","Alvarus"
"174","79","Alvericus"
"175","3074","Alverus"
"176","104","Alvinus"
"177","104","Alwinus"
"178","105","Amabilis"
"179","106","Amadeus"
"180","107","Amand"
"182","107","Amandus"
"183","116","Amannus"
"184","108","Amans"
"185","109","Amatus"
"188","110","Ambrosius"
"189","106","Amedeus"
"190","111","Amelgardus"
"191","112","Amelicus"
"192","55","Amelius"
"194","2052","Amelricus"
"195","113","Amelus"
"197","187","Americus"
"198","187","Ameritius"
"199","114","Amicus"
"200","114","Amigius"
"201","121","Amijntas"
"202","55","Amilius"
"205","118","Amontius"
"206","119","Amor"
"207","120","Amosius"
"208","55","Amulius"
"209","122","Anatholia"
"210","123","Anatolius"
"211","124","Ancelinus"
"212","124","Ancellinus"
"214","139","Ancelmus"
"215","139","Anchelmus"
"216","126","Ancreas"
"217","125","Andomarus"
"218","126","Andraeas"
"219","126","Andras"
"220","126","Andre"
"221","3182","Andrea"
"222","126","Andreae"
"223","126","Andreas"
"224","126","Andreaux"
"225","126","Andree"
"226","126","Andres"
"227","49","Andrianus"
"228","49","Andrinuas"
"230","139","Andselmus"
"232","127","Angarinus"
"234","128","Angelinus"
"235","129","Angelotus"
"236","130","Angelus"
"237","131","Angerus"
"238","128","Anghelinus"
"239","177","Angustinus"
"240","136","Anianus"
"241","132","Anna"
"242","133","Annardus"
"243","134","Anneredus"
"244","135","Annerus"
"245","137","Annotus"
"247","143","Anronius"
"248","138","Ansbertus"
"250","139","Anselmus"
"251","139","Anshelmus"
"252","143","Ansonius"
"253","1799","Ant."
"254","143","Anthoine"
"255","141","Anthonia"
"258","143","Anthonis"
"259","143","Anthonius"
"261","143","Anthonnius"
"262","143","Anthonus"
"263","140","Antinus"
"265","143","Antohonius"
"266","143","Antoine"
"267","143","Antonii"
"268","143","Antonis"
"269","142","Antonissens"
"271","143","Antonius"
"275","145","Aperus"
"276","146","Apico"
"277","147","Apollenaris"
"278","147","Apollinaris"
"279","148","Apollonius"
"280","149","Apoupet"
"281","147","Appollinaris"
"282","148","Appollonius"
"283","148","Appolonius"
"284","150","Aprobus"
"285","151","Aquila"
"286","25","Araron"
"287","152","Arbaldus"
"288","153","Arcadius"
"289","154","Archangelus"
"290","155","Archibaldus"
"291","155","Archybaldus"
"292","49","Ardrianus"
"293","501","Aregidius"
"294","501","Argidius"
"295","156","Arlenus"
"296","156","Arluinus"
"297","846","Armandus"
"298","846","Armanus"
"300","158","Arnemuydis"
"301","159","Arnesius"
"302","544","Arnestus"
"304","160","Arnoldj"
"305","160","Arnoldus"
"306","161","Arnolles"
"307","162","Arnolphus"
"308","162","Arnpldus"
"309","160","Arnuldus"
"310","162","Arnulphus"
"311","160","Aroldus"
"315","164","Arricus"
"316","165","Arsenius"
"317","166","Arslandus"
"318","171","Arthanasius"
"319","167","Arthurus"
"320","167","Arturius"
"321","167","Arturus"
"322","167","Artus"
"323","168","Ascanius"
"324","169","Ascensius"
"326","170","Assuerus"
"327","170","Assurerus"
"328","170","Assuwerus"
"329","171","Athanasius"
"332","143","Atonius"
"333","143","Atonnius"
"334","81","Aubertus"
"335","174","Aucherus"
"336","175","Audomarius"
"337","175","Audomarus"
"339","45","Audulphus"
"341","551","Augenius"
"342","176","Augerius"
"343","177","Augusrinus"
"346","177","Augustijnus"
"348","177","Augustinius"
"349","177","Augustinus"
"350","178","Augustus"
"351","179","Aujanus"
"352","180","Aulidius"
"353","181","Aulius"
"354","182","Aulus"
"355","183","Aurelianus"
"356","184","Aurelius"
"358","81","Autbertus"
"359","185","Autgerus"
"360","186","Auwertus"
"361","2009","Averius"
"362","107","Aymandus"
"363","188","Azo"
"368","199","Babtista"
"369","189","Bachar"
"370","190","Back"
"371","191","Badica"
"372","192","Badilo"
"373","231","Baernaerdus"
"374","193","Baierus"
"376","197","Baldasar"
"377","195","Baldericus"
"378","196","Baldeuinus"
"379","196","Baldevinus"
"380","196","Baldewinus"
"381","196","Baldewynus"
"382","196","Baldoynus"
"383","195","Baldricus"
"384","196","Balduini"
"385","196","Balduinis"
"386","196","Balduinius"
"388","196","Balduinus"
"390","196","Balduwinus"
"391","196","Balduynus"
"392","196","Baldwinus"
"393","197","Baltasar"
"394","197","Baltazaer"
"395","197","Baltazar"
"396","197","Baltazarus"
"397","197","Balthasar"
"399","197","Balthasarus"
"400","197","Balthassar"
"401","197","Balthazar"
"403","197","Balthazarus"
"404","208","Baltholomeus"
"406","198","Banaudus"
"408","199","Bapista"
"409","199","Bapta"
"410","199","Baptisa"
"411","199","Baptista"
"412","199","Baptistus"
"414","201","Barbara"
"415","202","Barbarus"
"416","203","Barbirius"
"417","208","Barholomeus"
"418","204","Barnabas"
"419","231","Barnaerdus"
"420","231","Barnardus"
"421","205","Baro"
"422","206","Baronius"
"423","207","Bartholdus"
"424","208","Bartholmeus"
"425","208","Bartholoemus"
"426","208","Bartholomaeus"
"428","208","Bartholomeus"
"429","208","Barthomomeus"
"430","207","Bartoldus"
"431","208","Bartolomeus"
"432","207","Bartolus"
"433","236","Bartramus"
"434","208","Bartulomeus"
"435","209","Basilius"
"436","210","Bastardus"
"437","211","Bastianus"
"438","212","Bastinus"
"439","213","Batalis"
"440","208","Batholomeus"
"441","199","Batpista"
"442","199","Batptista"
"443","196","Baudewinus"
"444","196","Bauduinus"
"445","214","Bavarus"
"446","215","Bavo"
"449","216","Beatrix"
"450","217","Beatus"
"451","218","Bellarminus"
"452","231","Benardus"
"453","219","Bendictus"
"454","219","Benedictius"
"455","219","Benedictus"
"456","219","Benedicyus"
"457","220","Benerus"
"458","221","Benignus"
"459","221","Benigny"
"461","223","Benjamin"
"462","223","Benjaminus"
"463","224","Benno"
"464","224","Bennonius"
"465","225","Benschop"
"467","240","Beraldus"
"468","232","Berchtoldus"
"469","227","Berdonius"
"471","229","Bernacius"
"472","230","Bernadinus"
"474","231","Bernaerdus"
"475","231","Bernar"
"476","231","Bernard"
"479","230","Bernardinus"
"480","231","Bernardius"
"481","231","Bernardus"
"482","231","Bernarus"
"483","231","Bernerdus"
"484","231","Bernerus"
"485","231","Bernuerus"
"486","240","Beroaldus"
"487","237","Berstrandus"
"489","232","Bertholdus"
"490","208","Bertholomeus"
"491","233","Berthout"
"492","235","Bertinus"
"493","232","Bertoldus"
"494","208","Bertolomeus"
"495","236","Bertramus"
"496","237","Bertrandus"
"497","235","Bertuinus"
"498","234","Bertulphus"
"499","238","Bertylandus"
"500","239","Berwardus"
"501","240","Berwoldus"
"502","241","Beterus"
"503","242","Betranius"
"504","243","Betsmannus"
"505","244","Betzardus"
"506","245","Beyerus"
"507","246","Biso"
"508","247","Biterus"
"509","247","Bitterus"
"510","248","Blancardus"
"511","249","Blancus"
"512","250","Blasius"
"513","251","Blaswelle"
"515","252","Blieck"
"517","1800","Bobeldus"
"518","253","Bochardus"
"519","254","Bocho"
"520","255","Bocoldus"
"521","256","Bodo"
"522","257","Bodonicus"
"523","254","Boecho"
"524","258","Boetius"
"525","255","Bokaldus"
"526","255","Bokeldus"
"527","259","Bolinus"
"528","260","Bollardus"
"529","261","Bolthe"
"530","266","Bonafacius"
"531","262","Bonam"
"532","263","Bonaventura"
"533","266","Bonefacius"
"534","264","Bonellus"
"535","265","Bonetus"
"536","266","Bonifacius"
"537","266","Bonifatius"
"538","266","Bonificacius"
"539","267","Bonus"
"540","268","Borderus"
"541","269","Boreldus"
"543","271","Borremeus"
"544","271","Borromaeus"
"545","271","Borromeus"
"546","240","Borwoldus"
"547","272","Bossardus"
"548","1801","Bovetus"
"549","199","Bpatista"
"550","199","Bptista"
"552","274","Branda"
"553","275","Brandricus"
"554","276","Brandulphus"
"555","277","Breida"
"556","278","Brentius"
"558","279","Brictius"
"560","280","Brigerus"
"561","281","Britannius"
"562","284","Britius"
"563","282","Brito"
"564","283","Brixinus"
"565","284","Brixius"
"566","285","Brochghardus"
"567","286","Broderus"
"568","287","Brogelius"
"569","288","Bruffaudus"
"570","289","Brumoldus"
"571","290","Brunis"
"572","291","Bruno"
"574","292","Bruscinus"
"575","292","Brustinus"
"576","294","Buchardus"
"577","293","Bucho"
"578","294","Burchardus"
"579","294","Burgardus"
"580","295","Buridanus"
"581","296","Bussanus"
"582","297","Bussardus"
"583","298","Busserus"
"584","299","Bussingerus"
"585","2010","But"
"586","297","Butsardus"
"587","300","Buveletus"
"588","301","Bynoen"
"594","323","Caelestinus"
"595","302","Caesae"
"596","302","Caesar"
"597","304","Caietanus"
"598","303","Caius"
"599","304","Cajetanus"
"600","305","Calixtus"
"601","345","Caludius"
"602","306","Camillus"
"603","306","Camilus"
"604","307","Campegius"
"605","308","Camus"
"606","309","Candidus"
"607","310","Canis"
"610","311","Capistranus"
"611","312","Carinus"
"612","3181","Caris"
"616","16","Caroli"
"617","16","Carolius"
"618","16","Carolu"
"619","16","Carolus"
"621","314","Caroplus"
"622","315","Casemirus"
"623","315","Casimirus"
"624","316","Caspar"
"625","316","Casparus"
"626","317","Catarina"
"627","317","Catharina"
"628","317","Catherina"
"629","318","Catherinus"
"630","319","Catillus"
"631","317","Cattarina"
"632","320","Caudius"
"633","321","Cautuno"
"634","303","Cayus"
"636","323","Ceelistinus"
"638","323","Celestinus"
"640","323","Celstinus"
"641","324","Celsus"
"642","325","Cempo"
"643","326","Centurio"
"644","328","Ceranus"
"645","314","Cerolus"
"646","302","Cesar"
"649","302","Cesarius"
"650","329","Ceso"
"651","330","Cestus"
"652","331","Charlacus"
"653","314","Charlez"
"654","314","Charolus"
"655","386","Chispinus"
"656","332","Chrianus"
"658","340","Chrijsanthus"
"659","341","Chrijsolius"
"660","342","Chrijsostomus"
"661","335","Chrisianus"
"662","341","Chrisolius"
"664","338","Chrisosthomus"
"665","3059","Chrisostomus"
"666","385","Chrispianus"
"667","386","Chrispinus"
"668","385","Chrisprianus"
"670","335","Christian"
"671","334","Christiana"
"673","335","Christianis"
"675","335","Christianus"
"676","335","Christienus"
"677","335","Christiernus"
"678","336","Christina"
"679","337","Christinus"
"680","338","Christoferus"
"681","338","Christofforus"
"682","338","Christoforus"
"686","338","Christophorus"
"687","338","Christophrus"
"688","338","Christophurus"
"689","339","Christophus"
"692","340","Chrysantus"
"693","341","Chrysolius"
"694","342","Chrysosthomus"
"695","342","Chrysostomus"
"696","342","Chrysothomus"
"697","335","Chrystianus"
"698","338","Chrystophorus"
"699","1503","Cifridus"
"700","394","Cijprianus"
"701","395","Cijrillus"
"702","1544","Cimacus"
"704","371","Ciornelius"
"705","394","Ciprianus"
"706","1518","Ciricus"
"707","395","Cirillus"
"709","315","Cisimir"
"710","343","Cisteus"
"711","345","Cladius"
"712","344","Clarebaldus"
"713","344","Clarembaldus"
"714","344","Clarenbaldus"
"715","345","Clauditus"
"716","345","Claudius"
"717","346","Claudiusius"
"718","351","Cleeuwaerdus"
"719","347","Clemens"
"720","347","Clement"
"722","347","Clementius"
"723","348","Cleophas"
"725","349","Clericus"
"727","351","Clewardus"
"730","323","Coelestinus"
"731","360","Coenraerdus"
"732","360","Coenraraerdus"
"733","380","Coesswinus"
"735","352","Colardus"
"736","353","Coleta"
"737","354","Coletus"
"738","355","Coliin"
"739","355","Colins"
"740","355","Colinus"
"741","356","Collus"
"742","357","Columba"
"744","371","Conelius"
"745","359","Conno"
"746","359","Cono"
"747","359","Conon"
"748","360","Conradus"
"749","360","Conraerdus"
"751","360","Conrardus"
"752","361","Conrinus"
"753","362","Consantinus"
"755","362","Constaninus"
"756","362","Constaniunus"
"757","363","Constanius"
"758","363","Constanninus"
"759","363","Constans"
"761","362","Constantinus"
"762","363","Constantius"
"763","363","Constiantius"
"764","364","Convallus"
"765","371","Coornelius"
"766","365","Coppo"
"767","360","Corardus"
"768","366","Coras"
"769","367","Corbelius"
"770","367","Corbellus"
"771","2011","Corcilianus"
"773","368","Cormacus"
"774","369","Cornegroenris"
"775","371","Cornele"
"777","370","Cornelia"
"780","371","Cornelijs"
"781","371","Cornelis"
"783","371","Cornelius"
"787","373","Cornerus"
"788","371","Cornillius"
"789","371","Cornlius"
"790","360","Cornrardus"
"791","371","Corrnelius"
"792","374","Corus"
"793","375","Cosmas"
"794","375","Cosmes"
"795","375","Cosmos"
"796","376","Cossanus"
"798","377","Costinus"
"799","378","Costulus"
"800","379","Costus"
"801","381","Cotardus"
"802","382","Coutackerus"
"803","1802","Crafto"
"804","1803","Craot"
"805","383","Crato"
"806","1545","Criacus"
"807","333","Crismanus"
"808","384","Criso"
"809","342","Crisosthomus"
"810","385","Crispianus"
"811","386","Crispinus"
"813","335","Cristianus"
"814","336","Cristina"
"816","338","Cristoferus"
"818","338","Cristoforus"
"819","338","Cristophorus"
"820","342","Cristostomus"
"821","1602","Cristrandus"
"822","387","Croel"
"823","371","Cronelius"
"825","388","Cunerus"
"826","389","Cuno"
"827","390","Cupificis"
"828","391","Curtius"
"829","392","Cuttaneus"
"830","393","Cuttibertus"
"831","1501","Cygerus"
"832","394","Cyprianus"
"833","1546","Cyriacus"
"834","395","Cyrillus"
"839","396","Dabso"
"840","397","Daco"
"841","398","Dagenus"
"842","399","Dagobertus"
"843","1804","Dalbertus"
"844","400","Damascenus"
"845","401","Damasius"
"846","401","Damasus"
"847","401","Damaxius"
"848","402","Dameanus"
"849","402","Damianus"
"851","403","Damus"
"852","400","Danacianus"
"853","405","Dancardus"
"854","406","Dancerus"
"855","2960","Danckanus"
"856","405","Danckardus"
"857","407","Daneel"
"858","399","Dangobertus"
"859","407","Danial"
"860","407","Danieel"
"861","407","Daniel"
"863","405","Dankardus"
"864","408","Dantus"
"865","409","Darius"
"866","1805","Dasilius"
"867","410","Dato"
"868","411","David"
"870","411","Davis"
"871","411","Davit"
"873","414","Deddo"
"874","415","Dedericus"
"875","414","Dedo"
"877","416","Degenardus"
"878","417","Degornis"
"880","418","Delliano"
"881","441","Demetrius"
"882","419","Denea"
"883","420","Denerus"
"884","421","Dengemanus"
"885","422","Denijs"
"886","448","Denisius"
"887","423","Dentlinus"
"888","424","Deodatus"
"890","424","Deotatus"
"891","1806","Depoldus"
"892","425","Dermigius"
"893","425","Dermitius"
"894","2012","Dertanus"
"895","1807","Dervitius"
"896","916","Desbaldus"
"898","427","Desideratius"
"899","427","Desideratus"
"900","428","Desiderius"
"901","429","Desiratus"
"904","430","Deslus"
"905","428","Desyderius"
"906","431","Dethlenus"
"907","431","Detlenus"
"908","432","Detmarus"
"909","433","Dialengus"
"910","434","Diardus"
"912","436","Didacus"
"913","437","Diddo"
"914","437","Dido"
"915","438","Digmannus"
"916","438","Digmanus"
"917","439","Dignus"
"918","440","Digo"
"919","448","Dijonisius"
"920","442","Dimpnus"
"921","443","Dingemannus"
"922","443","Dingemanus"
"923","443","Dinghemanus"
"924","444","Diodorus"
"925","445","Diogo"
"926","446","Dion"
"928","448","Dionijsius"
"930","447","Dionisiscus"
"931","448","Dionisius"
"932","448","Dionisus"
"933","448","Dionysio"
"934","448","Dionysius"
"936","449","Dismar"
"937","449","Dismas"
"940","450","Ditzo"
"941","451","Divinus"
"942","1808","Docchardus"
"943","452","Dochias"
"944","453","Dochus"
"945","454","Doco"
"946","455","Dodinus"
"947","456","Dodo"
"949","455","Dodrinus"
"950","457","Dodun"
"951","455","Doedinus"
"952","458","Dolinus"
"954","460","Domanus"
"955","401","Domasius"
"956","461","Domeon"
"957","462","Domicella"
"958","463","Domicellus"
"959","464","Dominicis"
"960","464","Dominics"
"961","464","Dominicus"
"962","465","Dominus"
"963","466","Domitianus"
"964","2969","Domitius"
"966","465","Domus"
"967","468","Don"
"968","470","Donacianus"
"969","469","Donaldus"
"970","470","Donantianus"
"971","470","Donatianus"
"972","471","Donatius"
"973","471","Donatus"
"974","464","Doninicus"
"975","1809","Donstanus"
"976","1810","Donuphrius"
"977","472","Donus"
"978","448","Donysius"
"979","473","Doricus"
"980","475","Dorothea"
"981","476","Douwo"
"982","477","Dresanus"
"983","474","Droinus"
"984","478","Drytherus"
"986","479","Dubbelius"
"987","480","Duboos"
"988","481","Duco"
"989","404","Duncanus"
"990","405","Dunkardus"
"991","482","Durandus"
"992","483","Durardus"
"993","1811","Durelius"
"994","484","Duvo"
"995","485","Duxit"
"996","486","Duyna"
"997","448","Dyanisus"
"998","488","Dycort"
"999","489","Dye"
"1000","490","Dymphnus"
"1001","491","Dympna"
"1003","406","Dynkerus"
"1004","448","Dynoisius"
"1005","448","Dynonisius"
"1007","448","Dyonisius"
"1009","448","Dyonysius"
"1011","2013","Eandre"
"1014","500","Echbertus"
"1015","492","Ecleo"
"1016","493","Ecyado"
"1017","494","Edanus"
"1018","497","Eddo"
"1019","498","Edewardus"
"1020","495","Edius"
"1021","496","Edmodus"
"1022","496","Edmondus"
"1023","496","Edmubdus"
"1024","496","Edmundus"
"1025","497","Edo"
"1026","498","Edouardus"
"1027","498","Edowardus"
"1028","498","Edsardus"
"1029","499","Edualdus"
"1030","498","Eduardus"
"1031","496","Edundus"
"1032","498","Edurardus"
"1034","498","Eduwardus"
"1035","498","Edwardus"
"1036","498","Edzardus"
"1037","497","Edzo"
"1038","501","Eegidius"
"1039","1812","Eemigius"
"1040","496","Eemondus"
"1041","2014","Eerardus"
"1042","540","Eericus"
"1044","500","Egbartus"
"1046","500","Egbertus"
"1049","500","Eggerdus"
"1050","500","Eghbertus"
"1054","501","Egidius"
"1056","501","Egiduis"
"1057","501","Egidus"
"1058","530","Egilberttus"
"1059","502","Egilius"
"1060","503","Egisius"
"1061","504","Egmondus"
"1062","504","Egmundus"
"1064","505","Egon"
"1065","500","Eigbertus"
"1066","76","Eilardus"
"1067","506","Einmannus"
"1069","76","Elardus"
"1070","507","Elatus"
"1071","81","Elbertus"
"1072","508","Elco"
"1073","498","Elduardus"
"1074","509","Eleuterius"
"1075","509","Eleuterus"
"1076","509","Eleutherius"
"1079","510","Elias"
"1080","1021","Eliasar"
"1081","512","Elidius"
"1082","510","Elie"
"1084","52","Eligisus"
"1085","52","Eligius"
"1086","52","Elingius"
"1087","52","Elingus"
"1088","515","Elinus"
"1089","516","Elisabet"
"1090","516","Elisabeth"
"1091","517","Eliseus"
"1092","517","Elisius"
"1093","516","Elizabet"
"1094","516","Elizabeth"
"1095","508","Elko"
"1096","518","Elle"
"1097","519","Ellerus"
"1098","515","Ellinus"
"1099","520","Elmarhusius"
"1100","97","Eloijsius"
"1101","521","Elst"
"1102","522","Elumdus"
"1103","523","Elvardus"
"1104","510","Elyas"
"1105","516","Elysabeth"
"1106","517","Elyzeus"
"1107","529","Emanuel"
"1108","524","Embertus"
"1110","54","Emelinus"
"1111","55","Emelius"
"1112","525","Emeranus"
"1113","526","Emerennana"
"1114","527","Emerentianus"
"1115","187","Emericus"
"1116","528","Emgrandus"
"1117","53","Emilianus"
"1118","55","Emilius"
"1119","529","Emmanuel"
"1120","187","Emmericus"
"1122","496","Emondus"
"1124","3023","Emundus"
"1125","56","Eneas"
"1126","500","Engbertus"
"1127","530","Engelberti"
"1128","530","Engelbertus"
"1129","531","Enghebandus"
"1131","530","Enghelbertus"
"1132","532","Enghelrammus"
"1133","530","Englebertus"
"1134","533","Engrandus"
"1135","534","Enima"
"1136","535","Enno"
"1137","536","Ennock"
"1138","536","Enoch"
"1141","1813","Eolandus"
"1142","538","Epo"
"1143","538","Eppo"
"1144","2828","Erardus"
"1145","539","Erasmus"
"1146","838","Erbertus"
"1147","540","Ericius"
"1148","540","Ericus"
"1150","846","Ermannus"
"1151","542","Ermenfredus"
"1152","850","Erminus"
"1153","160","Ernault"
"1154","544","Ernest"
"1155","544","Ernestus"
"1156","544","Ernsestus"
"1157","544","Ernsetus"
"1158","545","Errembaut"
"1159","540","Erricus"
"1161","938","Esaias"
"1162","547","Esculaus"
"1163","496","Esmondus"
"1164","546","Essau"
"1165","499","Eswaldus"
"1167","496","Ethmundus"
"1168","548","Etho"
"1169","496","Etmundus"
"1170","549","Etonius"
"1172","896","Eubertus"
"1173","555","Euchstatius"
"1174","551","Eufemius"
"1175","551","Eugenis"
"1176","551","Eugenisu"
"1177","551","Eugenius"
"1178","552","Eugerus"
"1179","553","Euminius"
"1180","554","Eusebius"
"1181","546","Eussaus"
"1183","555","Eustachius"
"1186","555","Eustacius"
"1187","555","Eustatius"
"1188","556","Eutropius"
"1189","499","Euwandus"
"1190","557","Eva"
"1191","499","Evaldus"
"1192","558","Evangelista"
"1193","559","Evanus"
"1194","562","Evardus"
"1195","561","Evaristus"
"1196","562","Everaerdus"
"1198","562","Everardus"
"1199","562","Everhardus"
"1200","562","Everrardus"
"1201","563","Everuvinus"
"1202","563","Everwinus"
"1204","562","Evrardus"
"1205","499","Ewaldus"
"1206","499","Ewalldus"
"1207","954","Ewanus"
"1208","498","Ewardus"
"1209","564","Exemperius"
"1210","565","Exupetrus"
"1211","76","Eylardus"
"1212","1814","Eymannus"
"1213","496","Eymondus"
"1214","496","Eymundus"
"1215","500","Eyngbertus"
"1217","567","Eynondus"
"1229","571","Fabianus"
"1230","572","Fabius"
"1232","573","Fabrianus"
"1234","574","Fabritius"
"1235","575","Falcradus"
"1236","625","Falkerus"
"1237","576","Famoraldus"
"1238","4","Fanciscus"
"1239","577","Fardrardus"
"1240","4","Farnciscus"
"1241","578","Fasteraerdus"
"1242","578","Fastrardus"
"1243","578","Fastratus"
"1244","580","Faustinus"
"1245","581","Faustus"
"1246","582","Febremandus"
"1247","583","Febuinus"
"1248","584","Fecco"
"1249","585","Felicianus"
"1250","586","Felicitas"
"1251","587","Felix"
"1253","588","Feminus"
"1254","589","Fenicus"
"1256","590","Ferdinancus"
"1257","590","Ferdinand"
"1258","590","Ferdinandus"
"1259","590","Ferdinanndus"
"1260","590","Ferdinanus"
"1261","590","Ferdinendus"
"1262","592","Fergutius"
"1263","593","Fericus"
"1264","607","Ferminus"
"1265","594","Fernadus"
"1267","594","Fernandus"
"1268","594","Ferrandus"
"1269","595","Ferreollus"
"1270","595","Ferreolus"
"1271","593","Ferricus"
"1273","598","Feyo"
"1279","599","Fiacrius"
"1280","600","Fiardus"
"1281","601","Fidelis"
"1282","602","Fierken"
"1283","603","Filianus"
"1284","604","Filibartus"
"1285","604","Filibertus"
"1286","1297","Filippus"
"1287","1299","Filomeus"
"1288","605","Fintonius"
"1289","606","Firmerus"
"1290","607","Firminus"
"1291","608","Fits"
"1292","608","Fitz"
"1293","609","Flamingus"
"1294","1815","Fligius"
"1296","611","Florencius"
"1297","611","Florenius"
"1298","611","Florennus"
"1299","611","Florens"
"1302","610","Florentinus"
"1303","611","Florentius"
"1304","612","Floriannus"
"1305","612","Florianus"
"1307","616","Floridus"
"1308","614","Florimondus"
"1309","615","Florinus"
"1310","618","Floris"
"1311","617","Floritius"
"1312","618","Florus"
"1313","619","Focco"
"1314","624","Foillanus"
"1316","624","Folanus"
"1318","625","Folcardus"
"1319","623","Folguinus"
"1320","624","Folianus"
"1321","625","Folker"
"1322","625","Folkerus"
"1323","624","Follianus"
"1324","624","Folliarius"
"1325","625","Folquerus"
"1326","625","Folquinus"
"1327","626","Fontana"
"1328","627","Foppius"
"1329","627","Foppo"
"1330","628","Forceus"
"1331","629","Fortunatus"
"1332","1816","Fougerus"
"1333","624","Foylanus"
"1334","624","Foyllanus"
"1336","4","Fraciscus"
"1338","638","Fraijo"
"1339","630","Frambachius"
"1340","630","Frambachus"
"1341","630","Frambasius"
"1342","631","Frambertus"
"1343","630","Frammachius"
"1344","3179","Franc"
"1345","2207","France"
"1346","3179","Francho"
"1347","4","Francicsus"
"1348","4","Francicus"
"1349","3179","Francio"
"1350","4","Francis"
"1351","633","Francisca"
"1353","4","Franciscs"
"1355","4","Franciscu"
"1356","4","Franciscus"
"1358","4","Francisucs"
"1360","4","Francisus"
"1361","4","Francizcus"
"1362","3179","Francker"
"1363","4","Francko"
"1364","3179","Franco"
"1365","4","Francois"
"1368","4","Francoscus"
"1369","4","Francsicus"
"1370","3179","Francus"
"1371","4","Franiscus"
"1372","4","Fransciscus"
"1373","635","Frasmus"
"1374","636","Frater"
"1377","640","Freddericus"
"1378","639","Fredegandus"
"1380","640","Frederichus"
"1382","640","Fredericus"
"1383","640","Fredricus"
"1384","607","Freminus"
"1385","641","Freseus"
"1386","642","Fridelinus"
"1387","640","Fridericus"
"1388","643","Fridorus"
"1389","640","Friedericus"
"1391","644","Friso"
"1392","4","Frnaciscus"
"1394","645","Frobenius"
"1395","3009","Froberius"
"1396","646","Frosluys"
"1397","647","Frubricus"
"1398","648","Frulayns"
"1399","649","Fulgentius"
"1400","649","Fulgerius"
"1401","650","Fungerus"
"1402","651","Furceus"
"1403","651","Furius"
"1404","652","Furseus"
"1405","651","Fursius"
"1406","652","Furzeus"
"1407","653","Fysso"
"1412","655","Gabolenus"
"1413","656","Gabrel"
"1414","656","Gabriel"
"1415","656","Gabriël"
"1416","656","Gabriell"
"1417","656","Gabril"
"1418","657","Gacentius"
"1419","658","Gadeferus"
"1420","658","Gadifer"
"1421","74","Galandus"
"1422","81","Galbertus"
"1423","660","Galeanus"
"1424","659","Galeatius"
